,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2007/08/19,11,290.4,90.02,793.2,286.2,N,0.0,90.0,298.83333333333337,51.448,47.81333333333333,38.961666666666666,23.72833333333333,21.07633333333333,86.398,121.20066666666665,230.681,278.702,286.53633333333335,287.16033333333337,287.42633333333333
2007/08/20,11,291.27,76.83,793.1,274.2,N,0.0,90.0,299.89733333333334,55.748999999999995,51.372,40.943999999999996,23.884666666666668,20.46633333333333,84.769,119.80533333333334,229.85966666666667,278.6573333333333,287.47266666666667,288.12666666666667,288.70933333333335
2007/08/21,11,293.06,63.74,793.1,271.0,N,0.0,90.0,300.4216666666666,51.965666666666664,47.717,37.77333333333333,21.89633333333333,18.867666666666665,81.90166666666667,117.35666666666667,229.60133333333332,280.08500000000004,289.3616666666667,290.177,291.04066666666665
2007/08/22,11,290.54,68.27,793.2,266.8,N,0.0,90.0,297.66666666666663,44.268,40.916666666666664,32.35066666666667,19.368333333333332,17.171,79.77633333333334,115.42533333333334,228.79700000000003,279.476,287.69000000000005,288.21166666666664,288.3806666666667
2007/08/23,11,291.02,75.23,793.1,291.1,N,0.0,90.0,300.4533333333334,57.62766666666666,53.86533333333333,44.09866666666666,27.58533333333333,24.68266666666667,92.16266666666667,125.74000000000001,231.32466666666667,278.11266666666666,286.4523333333333,287.22900000000004,287.8656666666666
2007/08/24,11,289.45,80.11,795.3,286.8,N,0.0,90.0,299.005,60.01833333333333,54.85666666666667,43.16066666666667,25.127999999999997,21.568666666666665,86.023,120.53133333333334,229.688,277.6646666666667,285.9173333333333,286.58866666666665,287.0383333333333
2007/08/25,11,290.96,87.34,793.2,268.0,N,0.0,90.0,297.76599999999996,61.479,56.093,44.43533333333333,25.292666666666666,21.099666666666668,85.365,120.09966666666666,229.79999999999998,278.48533333333336,286.55600000000004,286.9506666666666,287.33299999999997
2007/08/26,11,284.72,99.99,795.6,287.5,Y,0.0,90.0,293.75233333333335,77.41399999999999,70.83033333333333,57.943333333333335,40.243333333333325,39.93666666666667,119.77233333333334,148.86033333333336,237.60433333333333,275.67966666666666,281.2323333333333,281.7153333333333,282.1246666666667
2007/08/27,11,286.16,100.02,793.9,284.5,N,0.0,90.0,295.83166666666665,70.467,63.08666666666667,48.98733333333333,28.266333333333336,24.498666666666665,90.61300000000001,124.234,229.67533333333336,275.87766666666664,282.8126666666667,283.2926666666666,283.64166666666665
2007/08/28,11,289.51,99.99,793.2,289.1,N,0.0,90.0,299.40700000000004,72.82933333333332,65.70166666666667,51.10133333333333,28.71066666666667,23.886333333333333,88.50833333333333,122.58933333333333,230.04233333333332,277.88866666666667,285.7366666666667,286.1983333333333,286.63866666666667
2007/08/29,11,287.6,100.03,793.3,289.7,N,0.0,90.0,296.23533333333336,141.76633333333334,140.47166666666666,134.41133333333335,132.71733333333333,151.026,249.20533333333336,256.60766666666666,275.33866666666665,283.051,285.0296666666667,285.3896666666667,285.68333333333334
2007/08/30,11,288.27,100.04,793.2,285.9,N,0.0,90.0,298.107,72.368,65.54933333333332,51.827999999999996,32.894,30.619999999999997,101.36233333333334,133.22566666666668,232.34266666666664,276.86699999999996,284.994,285.67033333333336,286.258
2007/08/31,11,286.09,100.07,793.3,263.2,N,0.0,90.0,295.42833333333334,38.72333333333333,35.459999999999994,28.034333333333333,17.46666666666667,16.586666666666666,78.97366666666666,114.01133333333333,225.0553333333333,274.6193333333333,282.9546666666667,283.39133333333336,283.71500000000003
2007/09/01,11,286.27,92.81,793.3,263.6,N,0.0,90.0,296.006,41.10000000000001,37.91266666666667,30.335,18.89333333333333,17.319,79.79533333333333,114.51333333333332,224.87966666666665,275.119,284.189,284.65700000000004,285.16633333333334
2007/09/02,11,285.93,98.24,793.3,264.4,N,0.0,90.0,295.55266666666665,46.554,42.182,32.963,19.940333333333335,18.128,80.684,115.05666666666667,224.36333333333332,274.38466666666665,283.40766666666667,284.0633333333334,284.53299999999996
2007/09/03,11,284.77,92.75,793.9,261.3,N,0.0,90.0,294.0296666666667,39.62233333333333,35.943,28.355333333333334,17.770333333333333,16.786,78.94066666666666,113.05000000000001,222.05666666666667,272.35766666666666,281.55466666666666,282.11733333333336,282.60366666666664
2007/09/04,11,284.14,93.33,794.3,261.6,N,0.0,90.0,294.0593333333333,37.068,34.162,27.517333333333333,17.852666666666668,16.942,79.33266666666667,113.05833333333334,221.094,271.0616666666666,280.2233333333333,280.873,281.4093333333333
2007/09/05,11,284.19,97.7,793.4,261.6,N,0.0,90.0,292.63233333333335,37.38433333333333,34.157,27.274666666666665,17.466666666666665,16.46066666666667,78.09966666666668,112.453,222.02066666666667,272.689,281.826,282.33500000000004,282.73366666666664
2007/09/06,11,285.37,99.99,793.3,286.9,N,0.0,90.0,294.60333333333335,63.96233333333333,59.602999999999994,50.019333333333336,36.922,37.812333333333335,115.337,143.96699999999998,233.50866666666664,274.255,281.57300000000004,282.2883333333333,282.5833333333333
2007/09/07,11,283.57,100.01,793.3,285.7,N,0.0,90.0,294.4853333333333,50.023999999999994,44.852333333333334,35.05133333333333,22.155,20.695333333333334,84.72466666666665,118.08333333333333,224.46866666666668,272.603,280.40666666666664,280.95033333333333,281.2393333333333
2007/09/08,11,283.11,100.03,793.3,285.2,N,0.0,90.0,292.71733333333333,39.715333333333334,35.92666666666667,28.562666666666665,18.525333333333332,17.841,80.32766666666666,114.55099999999999,223.426,272.4386666666667,280.48400000000004,280.995,281.30766666666665
2007/09/09,11,284.68,92.78,793.4,275.9,N,0.0,90.0,292.54633333333334,46.382333333333335,41.84833333333333,32.878,20.47866666666667,18.784,81.602,115.89033333333333,223.98633333333333,272.6833333333333,280.924,281.45033333333333,281.74199999999996
2007/09/10,11,285.94,99.03,793.6,284.3,N,0.0,90.0,296.106,48.245666666666665,44.730333333333334,36.772666666666666,24.772333333333332,23.723666666666666,89.85733333333333,122.832,227.11933333333332,273.9463333333333,282.47499999999997,283.0613333333333,283.278
2007/09/11,11,286.42,98.43,793.3,283.6,N,0.0,90.0,295.38366666666667,62.605666666666664,57.39033333333333,46.833333333333336,32.662,32.107,104.491,135.26166666666666,231.30266666666665,274.496,282.4796666666667,283.125,283.723
2007/09/12,11,283.29,100.05,793.3,282.5,N,0.0,90.0,293.169,64.551,59.82366666666667,50.59533333333333,39.379666666666665,41.278,121.57033333333332,149.41933333333333,234.99433333333332,272.903,279.64733333333334,280.269,280.87733333333335
2007/09/13,11,283.48,85.87,795.6,263.0,N,0.0,90.0,293.3243333333333,35.753,32.337666666666664,25.715666666666664,17.076666666666668,16.511333333333333,78.27833333333334,112.35066666666665,220.9186666666667,270.82400000000007,280.043,280.741,281.25666666666666
2007/09/14,11,282.84,78.43,794.6,258.8,N,0.0,90.0,292.1873333333333,25.73433333333333,23.648333333333333,19.485666666666667,14.130666666666666,14.519666666666666,75.25966666666667,110.02933333333334,220.96666666666667,271.7793333333333,280.719,281.3403333333333,281.75266666666664
2007/09/15,11,285.36,69.44,793.3,262.7,N,0.0,90.0,294.189,28.481,25.958,21.160666666666664,14.796,15.043333333333333,74.78533333333333,109.99133333333333,222.228,273.87433333333337,283.074,283.534,283.95233333333334
2007/09/16,11,285.15,97.19,793.3,272.6,N,0.0,90.0,293.0853333333333,38.342666666666666,34.230000000000004,26.551666666666666,16.937666666666665,15.821666666666665,76.941,111.451,222.493,273.9446666666667,282.78766666666667,283.221,283.4436666666667
2007/09/17,11,278.23,96.99,799.7,253.6,N,0.0,90.0,287.72833333333335,17.819333333333333,16.181333333333335,14.178666666666667,11.768,13.361333333333334,74.043,108.72866666666667,217.36666666666667,266.78999999999996,275.09000000000003,275.6536666666667,276.139
2007/09/18,11,281.94,63.73,794.0,257.0,N,0.0,90.0,291.20033333333333,19.105333333333334,17.354,14.518999999999998,11.897333333333332,13.311333333333334,72.94866666666667,108.29933333333332,220.93466666666666,272.3523333333334,280.96400000000006,281.37266666666665,281.60533333333336
2007/09/19,11,282.24,61.61,795.7,259.5,N,0.0,90.0,292.38233333333335,22.188333333333333,19.712666666666667,15.834999999999999,12.323333333333332,13.59,73.38733333333334,108.49866666666667,220.48466666666667,272.39633333333336,282.3306666666667,282.9823333333333,283.388
2007/09/20,11,285.05,56.92,796.0,263.3,N,0.0,90.0,293.6743333333334,24.312333333333335,22.160666666666668,18.030333333333335,13.762333333333332,14.625333333333334,74.27533333333332,109.84766666666667,222.06133333333332,273.2683333333333,282.57433333333336,283.24666666666667,283.663
2007/09/21,11,284.6,71.63,793.4,260.9,N,0.0,90.0,291.3353333333333,24.651999999999997,22.59433333333333,18.630000000000003,13.699333333333334,14.327666666666666,74.01833333333333,109.78566666666666,222.97266666666667,274.0483333333334,282.35366666666664,282.6143333333333,282.91133333333335
2007/09/22,11,284.38,90.65,793.3,277.6,N,0.0,90.0,292.2286666666667,30.33,28.300333333333334,23.807333333333332,16.95133333333333,16.695999999999998,78.083,113.18466666666666,223.899,273.3166666666666,280.9956666666667,281.47066666666666,281.82966666666664
2007/09/23,11,283.27,88.62,793.4,261.8,N,0.0,90.0,291.096,28.643666666666665,26.139000000000003,21.136,15.057,15.268,75.55766666666666,111.01933333333332,223.58666666666664,273.2163333333333,280.17333333333335,280.62166666666667,280.8023333333333
2007/09/24,11,283.89,89.29,793.4,279.1,N,0.0,90.0,291.9986666666667,39.248666666666665,35.721,28.503999999999998,18.587000000000003,17.439,78.54333333333334,113.93533333333335,225.78433333333334,274.8546666666666,281.0726666666667,281.26666666666665,281.31933333333336
2007/09/25,11,284.14,97.32,795.4,280.6,N,0.0,90.0,295.7253333333333,35.64,32.81033333333333,26.74433333333333,18.52733333333333,18.266000000000002,80.656,115.47500000000001,225.458,273.99966666666666,282.01666666666665,282.5663333333334,282.99133333333333
2007/09/26,11,280.52,97.91,793.5,281.2,Y,0.0,90.0,290.7926666666667,65.92666666666668,60.46366666666667,50.647666666666666,39.159666666666666,41.448,120.316,148.78300000000002,235.55866666666668,272.77433333333335,277.53933333333333,277.82033333333334,277.93966666666665
2007/09/27,11,279.74,100.05,793.4,280.4,Y,0.0,90.0,290.54333333333335,67.537,59.93333333333334,47.30800000000001,29.993666666666662,27.58566666666667,93.418,126.03899999999999,227.36200000000002,271.391,277.15066666666667,277.29200000000003,277.5663333333333
2007/09/28,11,279.11,100.07,794.8,269.7,N,0.0,90.0,288.73833333333334,57.18933333333334,50.66466666666666,39.698,24.280666666666665,22.008666666666663,84.37299999999999,118.22599999999998,224.48466666666667,270.63533333333334,276.2696666666667,276.46066666666667,276.7456666666667
2007/09/29,11,281.87,97.61,793.5,277.0,N,0.0,90.0,291.32933333333335,59.09466666666667,52.932,41.071,25.209,22.765666666666668,86.239,120.18733333333333,226.342,272.98066666666665,279.1566666666667,279.5663333333333,279.7146666666667
2007/09/30,11,282.6,100.02,793.4,282.9,N,0.0,90.0,291.3376666666667,63.45433333333333,56.966333333333324,45.17,29.40033333333333,27.628,95.69533333333334,127.97633333333334,229.69366666666667,273.9223333333333,279.55066666666664,279.77,280.084
2007/10/01,11,281.24,100.09,795.7,284.0,N,0.0,90.0,290.79999999999995,110.303,106.75733333333334,100.21600000000001,95.30966666666667,105.36433333333333,189.22466666666668,206.25,254.51333333333332,274.3593333333333,277.9506666666667,278.379,278.89033333333333
2007/10/02,11,281.27,100.04,793.4,283.6,N,0.0,90.0,290.904,71.07833333333333,66.12733333333333,56.483666666666664,45.45066666666666,48.70666666666666,131.55833333333334,158.00733333333332,238.00466666666665,272.84366666666665,278.37199999999996,278.8453333333334,279.13599999999997
2007/10/03,11,282.21,100.04,793.4,281.1,N,0.0,90.0,291.735,50.266666666666666,46.25633333333333,37.996333333333325,26.581666666666667,26.110999999999997,93.712,126.18233333333333,227.5846666666667,272.6426666666666,279.7166666666667,280.03766666666667,280.36233333333337
2007/10/04,11,284.26,100.06,793.3,286.8,N,0.0,90.0,293.80933333333337,69.46733333333333,65.87700000000001,57.010666666666665,45.513666666666666,48.163333333333334,132.4803333333333,159.25666666666666,240.20499999999998,275.61333333333334,281.34766666666667,281.696,282.12333333333333
2007/10/05,11,282.93,100.07,793.4,285.4,N,0.0,90.0,292.72499999999997,66.70599999999999,62.333,53.352333333333334,40.516333333333336,41.096999999999994,119.83133333333332,148.5776666666667,236.25966666666662,274.52099999999996,280.2746666666667,280.55566666666664,280.844
2007/10/06,11,279.21,92.55,796.7,277.7,N,0.0,90.0,288.38666666666666,65.54499999999999,59.668000000000006,49.961666666666666,37.272999999999996,38.289,111.40466666666666,141.11466666666666,231.324,270.256,275.45533333333333,275.802,276.1716666666667
2007/10/07,,,,,,,,,,,,,,,,,,,,,
2007/10/08,,,,,,,,,,,,,,,,,,,,,
2007/10/09,,,,,,,,,,,,,,,,,,,,,
2007/10/10,,,,,,,,,,,,,,,,,,,,,
2007/10/11,,,,,,,,,,,,,,,,,,,,,
2007/10/12,,,,,,,,,,,,,,,,,,,,,
2007/10/13,,,,,,,,,,,,,,,,,,,,,
2007/10/14,,,,,,,,,,,,,,,,,,,,,
2007/10/15,,,,,,,,,,,,,,,,,,,,,
2007/10/16,,,,,,,,,,,,,,,,,,,,,
2007/10/17,,,,,,,,,,,,,,,,,,,,,
2007/10/18,,,,,,,,,,,,,,,,,,,,,
2007/10/19,,,,,,,,,,,,,,,,,,,,,
2007/10/20,,,,,,,,,,,,,,,,,,,,,
2007/10/21,,,,,,,,,,,,,,,,,,,,,
2007/10/22,,,,,,,,,,,,,,,,,,,,,
2007/10/23,,,,,,,,,,,,,,,,,,,,,
2007/10/24,,,,,,,,,,,,,,,,,,,,,
2007/10/25,,,,,,,,,,,,,,,,,,,,,
2007/10/26,,,,,,,,,,,,,,,,,,,,,
2007/10/27,,,,,,,,,,,,,,,,,,,,,
2007/10/28,11,273.11,93.07,798.2,271.7,N,0.0,90.0,284.77666666666664,22.330666666666666,19.788333333333334,17.456666666666663,15.297666666666668,17.594333333333335,78.77199999999999,111.335,214.325,262.29466666666667,269.95933333333335,270.47066666666666,270.8986666666666
2007/10/29,11,274.54,63.73,796.8,249.5,N,0.0,90.0,284.328,18.599333333333334,16.383666666666667,14.141666666666667,12.209,13.882333333333333,72.327,105.58699999999999,211.59566666666666,261.68766666666664,270.5716666666667,271.328,271.8466666666667
2007/10/30,11,273.7,83.63,795.7,252.4,N,0.0,90.0,283.9703333333333,18.263666666666666,15.997666666666667,14.074,12.241,14.003666666666666,72.347,105.74633333333334,212.68033333333332,263.0533333333333,271.381,271.897,272.2316666666667
2007/10/31,11,275.06,52.48,799.7,256.7,N,0.0,90.0,285.83833333333337,18.098666666666666,16.044,13.865333333333332,12.298666666666666,14.354333333333333,72.83133333333333,106.28699999999999,211.93933333333337,261.78366666666665,270.53099999999995,271.2266666666667,271.97833333333335
2007/11/01,11,269.47,100.03,806.5,259.0,N,0.0,90.0,280.8883333333333,15.198333333333334,13.422999999999998,12.541666666666668,11.989666666666666,13.192,73.56900000000002,106.41166666666666,209.8743333333333,258.04766666666666,265.828,266.4286666666667,266.9266666666666
2007/11/02,11,273.52,73.24,796.9,251.9,N,0.0,90.0,281.90866666666665,13.974,12.199,11.216999999999999,10.745000000000001,12.695666666666666,71.07866666666668,104.59333333333333,211.548,263.185,272.3216666666667,272.85299999999995,273.142
2007/11/03,11,272.94,69.24,796.0,252.3,N,0.0,90.0,283.52466666666663,15.416333333333332,13.187000000000001,11.922333333333334,11.256,13.158333333333333,71.21366666666667,104.79233333333335,212.0246666666667,263.6143333333333,272.26300000000003,272.78566666666666,272.93966666666665
2007/11/04,11,272.16,100.03,795.0,253.1,N,0.0,90.0,281.006,15.806333333333333,13.684999999999999,12.442333333333332,11.525666666666666,13.109333333333334,71.46066666666667,104.76866666666666,211.7326666666667,263.3403333333333,271.75333333333333,272.17566666666664,272.27166666666665
2007/11/05,11,275.39,90.88,793.7,248.9,N,0.0,90.0,283.926,16.063333333333333,14.080666666666666,12.660333333333334,11.523666666666667,13.418000000000001,71.19,105.20333333333335,213.28333333333336,264.97866666666664,273.302,273.63700000000006,273.6276666666667
2007/11/06,11,272.75,93.89,800.2,250.6,N,0.0,90.0,284.4456666666666,18.023666666666664,15.851666666666668,14.053666666666667,12.325666666666667,13.942,72.80733333333333,106.58133333333333,213.50533333333334,264.4096666666667,273.60866666666664,274.3363333333333,274.751
2007/11/07,11,273.88,76.81,797.8,252.2,N,0.0,90.0,285.3753333333333,15.551666666666666,13.485666666666667,12.099666666666668,11.558666666666667,13.435,71.565,105.62933333333332,213.8803333333333,265.407,274.24466666666666,274.6263333333333,274.82300000000004
2007/11/08,11,274.53,61.96,797.2,251.3,N,0.0,90.0,285.562,16.058999999999997,13.968,12.392999999999999,11.584333333333333,13.595333333333333,71.349,105.36633333333333,213.61399999999998,265.22766666666666,274.29133333333334,274.736,274.927
2007/11/09,11,273.82,71.21,794.7,251.9,N,0.0,90.0,284.58366666666666,20.984333333333332,18.427333333333337,15.763666666666666,13.174333333333333,14.423,72.11833333333333,105.90966666666665,213.55366666666666,264.5296666666667,272.76733333333334,273.2873333333334,273.49699999999996
2007/11/10,11,275.26,82.0,794.9,257.1,N,0.0,90.0,286.28866666666664,21.115333333333332,18.300666666666665,15.433333333333334,12.967000000000002,14.605999999999998,72.15966666666667,106.06233333333333,213.74566666666666,264.4513333333333,273.15999999999997,273.73400000000004,274.1533333333333
2007/11/11,11,275.3,93.85,793.6,255.0,N,0.0,90.0,284.06233333333336,24.65266666666667,21.73,18.258000000000003,14.067333333333334,14.917333333333334,72.50033333333333,106.43633333333334,214.51833333333332,265.48133333333334,273.51599999999996,273.87166666666667,273.9356666666667
2007/11/12,11,273.48,95.65,793.6,253.9,N,0.0,90.0,284.7823333333333,19.733999999999998,17.415666666666667,15.248666666666665,12.943000000000001,14.532333333333334,72.04033333333334,105.75266666666667,213.54833333333335,264.60633333333334,272.8306666666666,273.26866666666666,273.39300000000003
2007/11/13,11,274.81,100.06,793.6,253.0,Y,0.0,90.0,285.8083333333333,35.96933333333334,33.963,31.721,28.085,31.393666666666668,91.53033333333333,122.31033333333332,218.9033333333333,264.825,272.94666666666666,273.42533333333336,273.648
2007/11/14,11,274.39,97.71,793.6,252.5,N,0.0,90.0,284.3416666666667,15.763,13.702,12.293333333333333,11.518,13.327333333333334,70.64266666666667,104.71166666666667,213.94233333333332,266.25866666666667,274.6363333333333,275.00766666666664,275.00733333333335
2007/11/15,11,275.46,54.52,796.2,274.1,N,0.0,90.0,286.29066666666665,23.246333333333332,21.14933333333333,18.804,16.712333333333333,19.052999999999997,80.21033333333332,112.89133333333332,216.33133333333333,264.409,272.22766666666666,272.904,273.23133333333334
2007/11/16,11,272.79,73.56,796.7,249.2,N,0.0,90.0,284.01633333333336,19.423666666666666,17.021,14.880333333333333,12.869000000000002,14.174,72.30433333333335,106.55066666666667,215.04833333333332,265.04999999999995,271.73466666666667,272.0523333333333,271.8993333333333
2007/11/17,11,272.73,61.13,799.6,248.6,N,0.0,90.0,283.446,19.784666666666666,16.743000000000002,14.338,12.289,13.761333333333333,72.06933333333333,105.697,212.72299999999998,262.15799999999996,269.89366666666666,270.552,270.99
2007/11/18,11,270.64,65.8,797.4,247.1,N,0.0,90.0,282.3453333333333,15.982333333333333,13.781333333333333,12.470333333333333,11.804333333333334,13.155333333333335,71.31633333333333,104.64899999999999,211.52466666666666,262.0713333333333,269.78633333333335,270.03933333333333,270.0063333333333
2007/11/19,11,270.1,64.51,800.8,248.9,N,0.0,90.0,281.9463333333333,15.811666666666666,13.556,12.267999999999999,11.809333333333335,13.032666666666668,71.86233333333334,104.88366666666667,210.23633333333333,260.50866666666667,269.24333333333334,270.04066666666665,270.5013333333334
2007/11/20,11,270.75,64.01,797.6,252.1,N,0.0,90.0,281.4473333333333,14.294666666666666,12.206,11.308333333333334,11.254333333333335,12.79733333333333,70.651,104.38766666666666,211.87666666666667,262.683,270.8466666666667,271.22633333333334,271.39700000000005
2007/11/21,11,272.39,68.9,797.4,257.1,N,0.0,90.0,284.0303333333333,17.026,14.510000000000002,12.768666666666665,11.866666666666667,13.483666666666666,71.22699999999999,104.96466666666666,212.71566666666666,263.83366666666666,271.90200000000004,272.356,272.56033333333335
2007/11/22,11,269.85,77.96,799.6,250.9,N,0.0,90.0,281.14166666666665,13.661333333333332,11.568,10.785,11.004999999999999,12.482666666666667,70.91400000000002,104.30600000000001,211.409,262.25,270.413,270.843,270.81500000000005
2007/11/23,11,270.58,56.13,797.2,255.7,N,0.0,90.0,282.9676666666667,14.177333333333335,11.920666666666666,10.89,10.884333333333332,12.728333333333335,70.56066666666666,104.18299999999999,211.801,263.75333333333333,272.78266666666667,273.13933333333335,273.1863333333333
2007/11/24,11,273.35,39.4,793.6,253.4,N,0.0,90.0,283.6356666666667,9.224,7.472333333333334,7.593,9.314,11.785666666666666,68.167,102.65566666666666,212.82366666666667,266.67533333333336,276.1583333333333,276.65200000000004,276.749
2007/11/25,11,270.11,60.14,800.7,271.0,N,0.0,90.0,281.42033333333336,24.839333333333332,22.98466666666667,21.883000000000003,21.962333333333333,25.314,90.74566666666666,120.55833333333334,214.50366666666667,258.27933333333334,265.43600000000004,266.125,266.5863333333333
2007/11/26,11,268.14,64.97,803.6,253.5,N,0.0,90.0,278.9813333333333,15.142666666666665,13.092333333333332,12.360999999999999,11.957666666666668,12.916,72.19033333333333,104.69399999999999,208.68666666666667,258.3756666666667,266.7536666666666,267.50766666666664,267.73766666666666
2007/11/27,11,269.12,63.84,795.3,252.9,N,0.0,90.0,280.929,11.184333333333335,9.49,9.359666666666666,10.344999999999999,12.038,69.70266666666666,102.81133333333332,209.196,261.0576666666667,269.99600000000004,270.48633333333333,270.552
2007/11/28,11,269.1,56.44,793.7,254.2,N,0.0,90.0,279.46433333333334,15.6,13.09,11.895666666666667,11.432333333333332,12.566666666666665,70.05833333333334,102.70066666666666,208.051,259.717,268.70500000000004,269.08233333333334,269.5096666666667
2007/11/29,11,268.64,66.99,793.9,253.8,N,0.0,90.0,279.96933333333334,16.872999999999998,14.403333333333332,13.079666666666666,12.234,13.03,70.84700000000001,103.274,207.46966666666668,258.204,266.54566666666665,267.17033333333336,267.4313333333333
2007/11/30,11,267.56,78.32,793.7,253.2,N,0.0,90.0,279.265,13.867666666666665,11.947666666666667,11.236333333333333,11.257000000000001,12.336,69.66066666666666,102.79166666666666,209.64033333333333,261.3426666666667,269.22833333333335,269.4633333333333,269.28666666666663
2007/12/01,11,270.81,59.68,795.7,269.9,N,0.0,90.0,281.78,20.394,18.174,16.406333333333336,15.855,17.9,77.7,109.42233333333334,209.938,257.7156666666666,265.77133333333336,266.54866666666663,267.233
2007/12/02,11,264.89,70.03,797.4,252.8,N,0.0,90.0,275.21500000000003,11.414333333333333,9.692333333333334,9.761333333333333,10.547999999999998,11.593,69.949,102.51400000000001,207.52800000000002,257.884,265.5126666666667,265.9133333333333,265.842
2007/12/03,11,267.71,65.03,794.4,256.5,N,0.0,90.0,278.27633333333335,14.134,11.893333333333334,11.207,11.247,12.181333333333333,69.85833333333332,102.92766666666667,209.19366666666664,260.31533333333334,267.712,268.0906666666666,268.0863333333333
2007/12/04,11,269.15,51.26,798.8,254.9,N,0.0,90.0,280.52866666666665,15.603,13.348333333333333,12.285666666666666,11.990666666666666,12.898666666666667,71.27566666666667,104.07966666666667,209.291,259.086,266.55766666666665,267.02566666666667,267.3113333333333
2007/12/05,11,269.51,81.97,798.0,257.9,N,0.0,90.0,280.987,15.780333333333335,13.408666666666665,12.347333333333333,11.901333333333334,12.814666666666666,71.18,104.14633333333333,209.24133333333333,259.9753333333333,268.0373333333333,268.4956666666667,268.68966666666665
2007/12/06,11,268.74,77.64,795.2,255.4,N,0.0,90.0,279.71733333333333,12.977666666666668,10.972000000000001,10.376333333333333,10.855666666666668,12.011333333333333,69.79333333333334,103.107,209.98866666666666,261.3666666666667,269.131,269.42133333333334,269.2153333333333
2007/12/07,11,267.9,68.27,794.4,257.4,N,0.0,90.0,279.2513333333334,13.993333333333332,11.831999999999999,10.991666666666667,11.135333333333332,12.238333333333333,69.98266666666666,102.87333333333333,208.773,260.3266666666667,268.653,269.0233333333333,269.22299999999996
2007/12/08,11,268.26,80.41,793.7,259.4,N,0.0,90.0,280.837,17.528666666666666,15.043333333333335,13.45,12.393,13.081333333333333,70.623,103.28633333333333,208.64333333333332,259.961,267.9533333333334,268.29499999999996,268.43933333333337
2007/12/09,11,269.51,89.42,793.7,271.1,N,0.0,90.0,280.182,28.282333333333334,25.82633333333333,23.247,20.789666666666665,22.67233333333333,84.95233333333333,115.07033333333334,211.68133333333333,258.90233333333333,266.51866666666666,266.78499999999997,266.9756666666667
2007/12/10,11,264.32,99.99,793.8,262.7,N,0.0,90.0,277.46299999999997,13.7,11.600000000000001,11.329999999999998,11.831000000000001,12.792333333333334,69.85300000000001,102.41466666666665,208.37133333333333,260.5133333333333,267.88,267.9696666666666,267.5493333333334
2007/12/11,11,266.78,98.28,793.8,264.7,N,0.0,90.0,278.3383333333333,17.33566666666667,14.700666666666669,13.171333333333333,12.101,12.768999999999998,70.518,102.634,206.72133333333332,256.3406666666666,263.7663333333333,264.31,264.71
2007/12/12,11,266.9,93.83,793.7,257.2,N,0.0,90.0,279.1236666666667,17.616666666666667,15.321000000000002,13.952333333333332,12.802999999999999,13.387333333333334,71.012,103.11166666666666,206.27466666666663,256.289,264.5806666666667,265.1406666666667,265.4413333333333
2007/12/13,11,266.76,92.72,793.7,258.9,N,0.0,90.0,279.102,19.767666666666667,17.206666666666667,15.165666666666667,13.403666666666666,13.469999999999999,71.34266666666667,103.54566666666668,207.518,257.69466666666665,265.645,266.0823333333334,266.211
2007/12/14,11,266.96,85.27,793.8,256.2,N,0.0,90.0,278.59899999999993,15.994,13.773,12.526,12.161999999999999,12.672,70.069,102.71466666666667,207.60533333333336,257.73966666666666,265.47333333333336,265.9143333333334,266.12199999999996
2007/12/15,11,266.8,79.99,793.7,260.6,N,0.0,90.0,278.81100000000004,18.472,15.804333333333332,14.070666666666668,12.745999999999999,13.052,70.70933333333333,103.14133333333334,208.15066666666667,257.92,264.8836666666667,265.34799999999996,265.60966666666667
2007/12/16,11,268.51,86.42,793.7,264.8,N,0.0,90.0,280.9546666666667,19.363999999999997,16.766,14.631,13.196666666666665,13.762999999999998,71.066,103.68199999999999,208.64333333333332,258.198,265.5176666666666,266.133,266.45533333333333
2007/12/17,11,265.7,73.49,796.6,258.7,N,0.0,90.0,276.58666666666664,13.693333333333332,11.571,11.017666666666667,11.260333333333334,12.088000000000001,70.00166666666667,102.51266666666666,207.08533333333332,256.5853333333333,264.14300000000003,264.6533333333333,264.881
2007/12/18,11,267.05,63.91,794.3,246.0,N,0.0,90.0,277.91666666666663,13.317666666666666,11.243333333333332,10.757,11.241666666666667,11.943333333333333,69.68766666666667,102.215,206.80333333333334,257.6736666666667,265.83433333333335,266.4273333333333,266.5063333333334
2007/12/19,11,267.63,52.62,793.8,245.0,N,0.0,90.0,278.2073333333334,10.302333333333333,8.390666666666666,8.492999999999999,10.177,11.260666666666665,67.96933333333334,100.92533333333333,207.92766666666665,261.2113333333333,270.702,271.1093333333333,271.0826666666667
2007/12/20,11,268.04,54.25,793.7,247.6,N,0.0,90.0,280.1326666666667,15.116999999999999,12.750666666666666,11.485,11.646333333333333,12.396,69.21199999999999,102.17133333333334,208.71699999999998,260.1166666666667,268.572,269.21,269.3933333333333
2007/12/21,11,267.8,58.32,793.7,247.7,N,0.0,90.0,279.37466666666666,12.934333333333331,10.801333333333332,10.112333333333336,11.131666666666666,11.932333333333332,68.39033333333333,101.73666666666668,209.45433333333332,261.7973333333333,269.6066666666667,269.868,269.7076666666667
