,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2007/08/16,11,293.35,64.3,793.1,274.4,N,0.0,90.0,300.9613333333333,63.346333333333334,56.894999999999996,43.907333333333334,24.773666666666667,20.349666666666664,83.87933333333334,118.92366666666668,229.86933333333334,279.18533333333335,288.06966666666665,288.9506666666666,289.48900000000003
2007/08/17,11,291.65,77.29,793.1,290.9,N,0.0,90.0,300.6483333333333,63.891999999999996,59.022,47.88966666666667,30.538,28.241,98.5,131.44133333333332,234.28266666666667,279.1053333333333,286.582,287.29866666666663,287.7606666666667
2007/08/18,11,294.88,64.03,793.0,274.9,N,0.0,90.0,303.99833333333333,50.885333333333335,47.229,38.087999999999994,22.741333333333333,19.382333333333335,82.466,118.49166666666667,231.282,281.352,290.22333333333336,290.9243333333333,291.5763333333333
2007/08/19,11,296.05,55.68,793.0,277.7,N,0.0,90.0,304.86566666666664,58.34000000000001,54.129666666666665,43.43866666666667,25.466,21.61633333333333,86.13933333333333,121.26666666666665,231.74666666666664,280.904,290.58299999999997,291.32500000000005,292.19166666666666
2007/08/20,11,297.74,45.64,793.0,278.8,N,0.0,90.0,307.61733333333336,55.809,51.160333333333334,40.42133333333334,23.325333333333333,19.654333333333334,82.93299999999999,118.71700000000001,231.33166666666668,282.23633333333333,292.81966666666665,293.856,294.6116666666667
2007/08/21,11,297.85,48.58,793.0,294.0,N,0.0,90.0,307.5663333333333,60.14966666666666,55.74633333333334,44.434,25.841666666666665,21.512666666666668,85.42066666666666,120.68333333333334,231.97866666666664,282.559,293.138,294.16200000000003,294.9523333333333
2007/08/22,11,296.63,55.29,793.0,274.9,N,0.0,90.0,304.842,47.394666666666666,44.41733333333333,35.97266666666667,21.484,18.43933333333333,81.096,116.898,231.01666666666665,282.2316666666667,291.7693333333333,292.4313333333333,293.03200000000004
2007/08/23,11,293.0,56.4,793.7,288.3,N,0.0,90.0,301.9563333333333,60.75633333333333,55.986666666666665,44.54633333333334,26.200666666666663,22.61433333333333,88.01866666666666,122.61333333333334,230.65800000000002,278.863,288.006,288.7323333333333,289.246
2007/08/24,11,294.7,62.94,793.1,274.3,N,0.0,90.0,301.98733333333337,61.224333333333334,55.73866666666666,43.879666666666665,25.174666666666667,20.693333333333335,84.70366666666666,119.83566666666667,230.76799999999997,280.118,289.54766666666666,290.307,290.86033333333336
2007/08/25,11,290.71,77.57,793.1,290.7,N,0.0,90.0,303.83466666666664,87.07566666666666,82.205,70.32499999999999,51.876333333333335,52.53166666666667,135.74066666666667,162.84066666666666,245.27866666666665,281.8756666666667,289.2276666666667,289.7896666666667,290.3016666666666
2007/08/26,11,284.94,100.07,795.8,286.6,N,0.0,90.0,294.6526666666667,75.32866666666666,69.15233333333333,56.468333333333334,38.473,37.44566666666667,114.28833333333333,144.166,236.28466666666668,275.88800000000003,281.883,282.366,282.76733333333334
2007/08/27,11,290.47,90.86,793.2,289.2,N,0.0,90.0,300.121,74.05133333333333,68.16866666666667,55.027,35.421,32.855000000000004,105.88466666666667,137.31833333333333,235.53466666666665,278.827,286.49333333333334,286.97,287.59366666666665
2007/08/28,11,290.23,99.98,793.1,287.5,Y,0.0,90.0,300.245,84.30000000000001,77.91666666666666,63.995000000000005,42.943999999999996,40.931000000000004,120.30933333333334,149.387,239.71366666666665,279.634,286.94433333333336,287.495,287.987
2007/08/29,11,290.43,87.93,793.2,283.0,N,0.0,90.0,299.7803333333333,66.03466666666667,60.024,47.35166666666667,27.335666666666665,23.26666666666667,88.71033333333332,122.62,229.7183333333333,277.6723333333333,286.397,287.06433333333337,287.7523333333333
2007/08/30,11,286.31,96.74,793.3,281.4,N,0.0,90.0,295.18399999999997,70.26033333333334,63.53633333333333,50.879666666666665,34.10966666666667,33.36633333333333,107.29399999999998,138.06266666666667,233.49599999999998,275.3456666666667,282.47866666666664,283.19333333333327,283.61766666666665
2007/08/31,11,291.63,68.9,793.1,267.4,N,0.0,90.0,302.346,47.30033333333333,43.29866666666666,34.22966666666667,20.555333333333337,18.082666666666665,80.94999999999999,115.74166666666667,226.7853333333333,277.53,287.66499999999996,288.67199999999997,289.39733333333334
2007/09/01,11,287.3,100.06,793.3,275.7,N,0.0,90.0,296.68899999999996,51.60366666666667,47.230333333333334,38.00933333333333,23.573999999999998,21.513666666666666,86.13400000000001,119.86166666666666,226.91233333333332,275.747,284.87833333333333,285.613,286.1823333333333
2007/09/02,11,287.07,75.87,794.0,282.9,N,0.0,90.0,296.694,48.738,43.727,33.77466666666666,20.178666666666665,18.419,81.62166666666667,115.51866666666668,223.76666666666665,273.16966666666667,282.38800000000003,283.13633333333337,283.758
2007/09/03,11,286.91,83.74,793.4,280.8,N,0.0,90.0,297.2853333333333,43.56633333333333,39.38666666666666,30.89666666666667,19.014666666666667,17.601333333333336,80.14866666666667,114.35466666666666,222.71,272.8906666666667,282.96366666666665,283.66533333333336,284.4223333333333
2007/09/04,11,289.36,69.26,793.2,265.6,N,0.0,90.0,300.23133333333334,34.58866666666667,31.797333333333334,25.35033333333333,16.593333333333334,15.864666666666665,77.193,111.73066666666668,222.92633333333333,274.9746666666666,285.77133333333336,286.58666666666664,287.35699999999997
2007/09/05,11,288.76,75.06,793.2,265.3,N,0.0,90.0,297.50700000000006,45.336,41.09166666666667,32.007333333333335,19.662333333333336,17.791333333333334,79.5,113.80366666666666,223.72699999999998,274.573,284.67566666666664,285.38266666666664,286.0426666666667
2007/09/06,11,286.55,91.07,793.3,263.4,N,0.0,90.0,296.66566666666665,46.61666666666667,42.38633333333333,33.375,20.421,18.296333333333333,80.32633333333334,114.53299999999999,223.703,273.69233333333335,282.6356666666667,283.34866666666665,283.91066666666666
2007/09/07,11,285.94,87.22,793.3,282.1,N,0.0,90.0,296.057,50.30966666666667,45.382,35.789,22.855333333333334,21.449,85.60833333333332,118.93966666666667,225.31,273.48,282.3573333333333,283.1536666666667,283.55333333333334
2007/09/08,11,287.88,83.86,793.3,274.0,N,0.0,90.0,297.70500000000004,45.062,40.491,31.656666666666666,19.738666666666667,18.332666666666665,80.437,115.04466666666667,224.772,274.639,283.858,284.45433333333335,285.147
2007/09/09,11,289.18,81.48,793.2,284.2,N,0.0,90.0,298.71733333333333,53.67533333333333,49.08566666666667,38.783,23.81033333333333,21.305666666666667,84.839,118.66433333333333,226.38299999999998,275.29066666666665,284.506,285.44466666666665,286.20633333333336
2007/09/10,11,288.95,89.46,793.2,286.9,Y,0.0,90.0,300.0443333333333,71.168,68.81,61.91733333333333,54.016333333333336,59.68866666666666,149.415,173.47433333333333,245.64600000000002,278.34833333333336,285.803,286.69433333333336,287.45733333333334
2007/09/11,11,286.64,84.49,793.3,284.3,N,0.0,90.0,296.4116666666667,54.733999999999995,49.58433333333333,39.46666666666667,25.248666666666665,23.888,89.96966666666667,123.019,226.56699999999998,273.5013333333333,282.05833333333334,282.85366666666664,283.5233333333333
2007/09/12,11,284.24,84.71,794.0,268.3,N,0.0,90.0,294.28333333333336,40.501333333333335,36.498000000000005,28.899333333333335,18.65,17.608333333333334,80.045,114.17066666666668,222.0916666666667,271.3086666666667,279.98633333333333,280.6736666666667,281.41566666666665
2007/09/13,11,286.29,59.69,794.7,261.3,N,0.0,90.0,295.35699999999997,30.04033333333333,27.628999999999998,22.472666666666665,15.451,15.422,76.676,110.94966666666667,220.80633333333333,272.02933333333334,282.45366666666666,283.29766666666666,283.9
2007/09/14,11,292.17,36.14,793.1,264.5,N,0.0,90.0,301.30966666666666,22.570666666666664,20.71033333333333,16.996666666666666,12.703000000000001,13.142666666666667,72.88766666666666,108.49566666666666,223.21733333333333,276.52133333333336,287.7123333333333,288.636,289.3833333333333
2007/09/15,11,290.46,64.74,793.2,267.8,N,0.0,90.0,300.58799999999997,37.746,34.593666666666664,27.446333333333335,17.746333333333332,16.439,76.941,111.91499999999999,224.0923333333333,276.131,286.5013333333333,287.31566666666663,287.9873333333333
2007/09/16,11,279.73,100.03,795.8,281.5,Y,0.0,90.0,291.411,69.28066666666666,66.722,61.388333333333335,56.75833333333333,64.31266666666667,155.95999999999998,178.42166666666665,243.55,272.06033333333335,277.523,278.206,278.59866666666665
2007/09/17,11,287.13,53.11,795.4,259.1,N,0.0,90.0,296.914,15.542333333333334,14.150666666666668,11.802666666666667,10.486666666666668,12.326999999999998,72.12899999999999,107.53766666666667,221.10366666666667,273.4916666666667,284.06833333333327,284.93466666666666,285.56966666666665
2007/09/18,11,290.8,37.51,793.2,264.6,N,0.0,90.0,300.10266666666666,21.252000000000002,19.47866666666667,15.802,12.336333333333332,13.470333333333333,73.08333333333334,108.62666666666667,222.19,275.049,286.27733333333333,287.1836666666667,288.14133333333336
2007/09/19,11,291.01,31.86,794.4,270.8,N,0.0,90.0,300.2486666666667,31.001666666666665,28.074666666666666,22.202333333333335,15.438333333333334,15.63133333333333,75.869,110.68633333333334,222.91133333333332,275.40566666666666,286.86833333333334,287.79466666666667,288.625
2007/09/20,11,290.83,41.82,793.2,267.0,N,0.0,90.0,300.8043333333334,19.637,18.114666666666665,14.983666666666664,11.958666666666666,13.179333333333332,72.20633333333333,108.369,223.84766666666667,277.05033333333336,288.15200000000004,289.097,289.9476666666667
2007/09/21,11,288.93,69.11,793.3,265.8,N,0.0,90.0,296.9216666666666,30.859,28.633666666666663,23.595666666666666,16.437666666666665,15.883,76.43733333333333,111.78299999999999,224.664,275.55266666666665,284.724,285.30100000000004,285.75666666666666
2007/09/22,11,287.7,70.58,793.3,267.1,N,0.0,90.0,296.95300000000003,28.738999999999997,26.69033333333333,21.942,15.367333333333335,15.597,75.84,111.506,224.63833333333332,275.124,283.67266666666666,284.3516666666667,284.7563333333334
2007/09/23,11,287.33,66.96,793.3,267.6,N,0.0,90.0,296.57733333333334,37.54233333333333,33.988,26.802333333333333,17.328666666666667,16.69033333333333,76.72866666666667,112.46366666666665,225.97133333333335,276.2103333333333,284.03833333333336,284.347,284.7056666666667
2007/09/24,11,287.12,75.09,793.3,266.6,N,0.0,90.0,296.241,35.34533333333333,32.58166666666666,26.388333333333332,17.637,16.78633333333333,77.57333333333332,113.064,226.18666666666667,276.03366666666665,283.7543333333333,284.3636666666667,284.704
2007/09/25,11,289.34,64.06,793.2,286.2,N,0.0,90.0,297.87766666666664,43.086666666666666,39.838,32.102999999999994,20.901999999999997,19.401,81.68466666666666,116.47966666666667,226.55499999999998,275.47866666666664,283.97433333333333,284.65433333333334,285.29600000000005
2007/09/26,11,280.82,90.41,795.0,282.6,N,0.0,90.0,290.92033333333336,68.40533333333333,62.119,50.72566666666667,37.241,38.33933333333333,113.95333333333333,143.18833333333333,233.28733333333332,271.935,277.2726666666667,277.57033333333334,277.75033333333334
2007/09/27,11,279.32,100.02,795.7,280.8,N,0.0,90.0,289.56466666666665,68.70766666666665,62.48533333333333,51.477666666666664,38.347,40.153999999999996,116.71766666666666,145.37533333333334,233.275,270.9193333333333,275.947,276.429,276.69066666666663
2007/09/28,11,282.61,95.94,793.4,283.5,N,0.0,90.0,292.5723333333333,58.13133333333333,53.101666666666674,42.871333333333325,29.363,28.519,97.44866666666667,129.49466666666666,229.30899999999997,272.8006666666667,278.68833333333333,279.20099999999996,279.523
2007/09/29,11,283.11,100.03,793.4,284.6,N,0.0,90.0,292.935,63.29366666666667,58.99766666666666,50.004333333333335,38.38633333333334,39.52733333333333,117.68866666666666,146.99466666666666,236.20366666666666,274.7453333333333,280.16599999999994,280.384,280.9473333333333
2007/09/30,11,282.92,100.05,793.4,283.0,N,0.0,90.0,292.8786666666667,66.32666666666667,60.934,50.142999999999994,36.363,36.84766666666667,112.25866666666667,141.82566666666668,233.6823333333333,273.49,279.1966666666667,279.6766666666667,280.1073333333334
2007/10/01,11,283.22,90.59,794.5,281.8,N,0.0,90.0,293.175,49.164,44.16266666666667,34.715,22.270333333333333,20.668333333333333,83.95333333333333,117.87833333333333,224.36566666666667,271.77,279.1293333333333,279.7333333333333,280.22333333333336
2007/10/02,11,283.0,100.04,793.3,282.8,N,0.0,90.0,293.80066666666664,46.27066666666666,42.698,35.25366666666667,25.65266666666667,25.909,93.553,126.105,227.773,272.6493333333333,279.355,279.808,280.1153333333333
2007/10/03,11,286.1,93.46,793.3,285.8,N,0.0,90.0,295.06766666666664,47.58433333333333,43.327,34.787000000000006,22.59433333333333,20.91466666666667,83.86366666666666,118.238,226.571,274.8936666666666,282.29966666666667,282.62733333333335,283.08466666666664
2007/10/04,11,284.05,99.97,793.3,285.7,Y,0.0,90.0,294.01033333333334,63.153333333333336,59.269333333333336,50.727,38.57966666666667,39.92333333333333,118.923,147.86266666666666,236.31966666666665,275.13033333333334,281.00199999999995,281.49699999999996,281.76733333333334
2007/10/05,11,284.19,100.04,793.3,286.4,N,0.0,90.0,294.0946666666667,66.09133333333332,61.52333333333333,52.358000000000004,39.748333333333335,40.626333333333335,119.12466666666666,147.99133333333333,236.5486666666667,275.41866666666664,281.125,281.5563333333333,281.8753333333333
2007/10/06,11,278.35,77.93,797.2,278.6,N,0.0,90.0,289.64300000000003,58.842333333333336,54.613,46.873333333333335,38.607666666666674,42.409,121.74733333333333,149.29633333333334,233.31533333333334,269.076,274.0763333333333,274.659,275.0823333333333
2007/10/07,,,,,,,,,,,,,,,,,,,,,
2007/10/08,,,,,,,,,,,,,,,,,,,,,
2007/10/09,,,,,,,,,,,,,,,,,,,,,
2007/10/10,,,,,,,,,,,,,,,,,,,,,
2007/10/11,,,,,,,,,,,,,,,,,,,,,
2007/10/12,,,,,,,,,,,,,,,,,,,,,
2007/10/13,,,,,,,,,,,,,,,,,,,,,
2007/10/14,,,,,,,,,,,,,,,,,,,,,
2007/10/15,,,,,,,,,,,,,,,,,,,,,
2007/10/16,,,,,,,,,,,,,,,,,,,,,
2007/10/17,,,,,,,,,,,,,,,,,,,,,
2007/10/18,,,,,,,,,,,,,,,,,,,,,
2007/10/19,,,,,,,,,,,,,,,,,,,,,
2007/10/20,,,,,,,,,,,,,,,,,,,,,
2007/10/21,,,,,,,,,,,,,,,,,,,,,
2007/10/22,,,,,,,,,,,,,,,,,,,,,
2007/10/23,,,,,,,,,,,,,,,,,,,,,
2007/10/24,,,,,,,,,,,,,,,,,,,,,
2007/10/25,,,,,,,,,,,,,,,,,,,,,
2007/10/26,,,,,,,,,,,,,,,,,,,,,
2007/10/27,,,,,,,,,,,,,,,,,,,,,
2007/10/28,11,277.5,72.51,795.9,256.7,N,0.0,90.0,288.25266666666664,24.663,21.88433333333333,18.135333333333335,14.077666666666667,15.474666666666668,74.16533333333334,107.251,213.625,263.7983333333333,273.26033333333334,274.093,274.7783333333333
2007/10/29,11,279.58,53.85,793.5,254.1,N,0.0,90.0,289.0903333333333,20.426000000000002,18.406,15.619333333333332,13.105,14.829666666666668,72.50266666666667,105.92333333333332,213.52533333333332,265.294,275.40700000000004,276.2846666666667,276.9243333333333
2007/10/30,11,278.59,52.4,796.4,272.8,N,0.0,90.0,288.20233333333334,20.203,18.0,15.323666666666668,13.205,15.297666666666666,73.94166666666666,107.33866666666665,214.05833333333334,264.594,273.8593333333333,274.64099999999996,275.456
2007/10/31,11,274.66,67.74,802.7,272.5,N,0.0,90.0,285.23900000000003,22.331333333333333,20.155333333333335,17.786333333333335,15.506666666666668,17.849666666666668,78.58733333333333,110.95533333333333,212.47133333333335,260.27366666666666,269.16033333333337,270.0053333333333,270.863
2007/11/01,11,276.47,57.31,798.5,252.3,N,0.0,90.0,286.552,11.604666666666667,10.151666666666667,9.371,10.056,12.770666666666667,70.785,104.803,213.34533333333331,265.5106666666667,275.21900000000005,275.75199999999995,276.15866666666665
2007/11/02,11,279.09,40.07,796.2,255.9,N,0.0,90.0,290.052,16.626333333333335,14.683666666666667,12.537000000000003,11.818000000000001,14.158000000000001,71.65633333333332,105.40533333333332,213.26566666666668,265.351,275.6243333333333,276.48400000000004,277.2743333333333
2007/11/03,11,278.0,51.74,795.4,257.8,N,0.0,90.0,288.295,20.343666666666664,17.788666666666664,14.838999999999999,12.633666666666667,14.535333333333334,72.02966666666667,105.52366666666666,212.71499999999997,264.7166666666666,274.67966666666666,275.42066666666665,275.9666666666667
2007/11/04,11,281.0,55.22,793.4,254.4,N,0.0,90.0,291.4993333333333,16.011333333333333,14.157333333333334,12.118666666666666,11.567666666666668,13.829,70.93666666666667,105.04566666666666,214.329,267.59933333333333,278.23766666666666,278.99333333333334,279.592
2007/11/05,11,280.29,53.4,796.8,265.9,N,0.0,90.0,289.6623333333333,19.146,16.718,14.037666666666667,12.15,14.167666666666667,71.93966666666667,105.95366666666666,214.28366666666665,266.251,276.265,276.8673333333333,277.57433333333336
2007/11/06,11,279.7,52.46,798.8,252.7,N,0.0,90.0,290.74833333333333,16.378666666666668,14.514999999999999,12.422999999999998,11.750666666666666,13.929666666666666,71.684,105.82733333333331,214.54766666666666,266.63,277.0783333333334,277.904,278.468
2007/11/07,11,281.33,40.11,796.5,255.8,N,0.0,90.0,291.2296666666667,13.047666666666668,11.404333333333334,10.029666666666666,10.516,13.225999999999999,70.28933333333333,104.84733333333334,215.014,267.88300000000004,278.37366666666674,279.32233333333335,279.89566666666667
2007/11/08,11,280.67,39.87,795.9,256.7,N,0.0,90.0,290.8033333333333,17.055999999999997,15.115,12.867666666666667,11.980333333333334,14.262333333333334,71.39166666666667,105.58933333333331,214.422,266.712,277.045,277.88300000000004,278.4896666666666
2007/11/09,11,279.44,53.81,794.3,262.9,N,0.0,90.0,290.58399999999995,22.093666666666664,19.42666666666667,15.986333333333334,13.324666666666667,15.114666666666666,72.31466666666667,106.16733333333335,214.296,265.8516666666667,275.80466666666666,276.65866666666665,277.4513333333333
2007/11/10,11,277.48,85.47,793.5,258.0,N,0.0,90.0,286.57866666666666,29.586,26.552333333333337,21.732666666666667,15.803333333333333,16.42733333333333,74.16733333333333,107.66299999999998,214.8893333333333,265.307,274.12666666666667,274.6496666666667,275.0826666666667
2007/11/11,11,279.88,61.41,793.4,256.6,N,0.0,90.0,290.67766666666665,20.714666666666666,18.086333333333336,14.866,12.623333333333331,14.427999999999999,71.60499999999999,105.45166666666665,214.68366666666665,266.91433333333333,276.788,277.56566666666663,278.20966666666664
2007/11/12,11,279.09,70.0,793.5,259.1,N,0.0,90.0,289.0153333333334,24.718666666666664,22.089666666666666,18.209000000000003,14.280333333333335,15.570333333333334,73.035,106.55266666666665,213.94566666666668,265.936,275.381,276.087,276.61366666666663
2007/11/13,11,283.37,39.57,793.4,257.1,N,0.0,90.0,292.7503333333333,14.357,12.587,10.574333333333332,10.628333333333334,12.983333333333334,69.39566666666667,103.756,214.55033333333336,268.6793333333334,280.1263333333334,280.934,281.5866666666667
2007/11/14,11,279.92,58.06,793.9,256.2,N,0.0,90.0,289.65666666666664,21.064,18.794,15.911,13.227333333333334,14.791666666666668,72.28,106.22766666666666,214.77566666666667,266.405,276.038,276.72133333333335,277.15233333333333
2007/11/15,11,277.88,63.89,797.8,253.3,N,0.0,90.0,288.575,21.973999999999997,19.424,16.402,13.541333333333334,15.102333333333334,72.85466666666667,107.20033333333333,215.49333333333334,266.08466666666664,274.8256666666666,275.41566666666665,276.1093333333333
2007/11/16,11,279.31,58.88,795.9,258.0,N,0.0,90.0,288.95533333333333,21.869333333333334,19.214,16.313666666666666,13.404666666666666,15.081999999999997,72.447,106.48533333333333,215.15800000000002,266.1256666666667,275.4573333333333,276.2403333333333,276.90866666666665
2007/11/17,11,276.3,35.77,799.1,252.3,N,0.0,90.0,286.655,18.806333333333335,16.232666666666667,13.684,12.125333333333334,14.187000000000001,71.42166666666667,105.31566666666666,212.6923333333333,263.2216666666667,272.2976666666667,272.98199999999997,273.74833333333333
2007/11/18,11,276.12,36.74,798.0,253.2,N,0.0,90.0,286.51599999999996,15.274666666666665,13.246333333333334,11.660333333333334,11.305333333333333,13.685333333333332,71.047,104.49566666666666,211.49966666666666,262.6703333333333,272.3103333333333,273.077,273.79499999999996
2007/11/19,11,275.15,45.71,798.4,255.2,N,0.0,90.0,286.365,14.644,12.59,11.197,11.179666666666666,13.561666666666667,70.68466666666667,104.40266666666668,211.67433333333332,262.79766666666666,272.3953333333333,273.1723333333333,273.82366666666667
2007/11/20,11,276.88,45.62,796.8,257.8,N,0.0,90.0,287.2943333333334,15.381333333333334,13.204333333333334,11.861,11.476666666666667,13.864,70.709,104.67666666666665,212.91233333333332,264.4986666666666,273.77366666666666,274.5586666666667,275.0613333333333
2007/11/21,11,273.53,63.47,799.9,254.9,N,0.0,90.0,285.14233333333334,18.354,15.984666666666666,14.044333333333334,12.553333333333331,14.111,72.056,105.47999999999999,212.34533333333331,262.93833333333333,272.1053333333333,272.744,273.1983333333333
2007/11/22,11,276.95,45.34,798.9,256.1,N,0.0,90.0,287.17533333333336,12.134333333333332,10.257000000000001,9.488666666666667,10.344666666666667,12.942666666666666,70.14566666666667,104.055,212.61199999999997,264.839,275.17900000000003,275.823,276.37833333333333
2007/11/23,11,278.7,34.17,794.2,258.0,N,0.0,90.0,288.631,11.551666666666666,9.959,9.031666666666666,10.113666666666667,12.940000000000001,69.12866666666667,103.43,212.83700000000002,266.428,277.50333333333333,278.28766666666667,278.98
2007/11/24,11,279.75,32.32,793.5,261.1,N,0.0,90.0,290.76133333333337,14.989333333333335,13.025333333333332,11.351000000000003,11.393666666666668,13.711666666666666,69.38066666666667,103.71666666666667,213.623,267.38366666666667,277.6156666666667,278.305,278.7456666666667
2007/11/25,11,270.92,47.09,804.3,267.7,N,0.0,90.0,282.3976666666666,18.626666666666665,15.958666666666666,13.913,12.537666666666667,13.850666666666665,72.93733333333333,105.685,209.32933333333332,258.206,266.629,267.39133333333336,267.851
2007/11/26,11,274.54,46.69,800.9,259.0,N,0.0,90.0,285.69,12.615666666666666,10.867,10.107999999999999,10.9,13.169666666666668,70.64099999999999,104.17866666666666,210.37133333333333,261.95033333333333,271.95866666666666,272.6096666666666,273.179
2007/11/27,11,276.02,29.58,793.6,258.8,N,0.0,90.0,286.08833333333337,11.225,9.602666666666666,8.860666666666667,10.135,12.663,68.995,102.31033333333335,209.07866666666666,261.934,273.03066666666666,273.842,274.60799999999995
2007/11/28,11,273.78,40.91,795.5,257.8,N,0.0,90.0,284.34333333333336,16.769,14.467333333333332,12.668666666666667,11.947666666666668,13.553333333333335,70.64299999999999,103.42399999999999,207.9343333333333,259.3983333333333,269.392,270.29766666666666,271.024
2007/11/29,11,273.33,47.27,793.7,263.0,N,0.0,90.0,284.52066666666667,18.057333333333332,15.559000000000001,13.655666666666665,12.350666666666665,13.979666666666667,70.79066666666667,103.708,208.992,260.69633333333337,270.23366666666664,270.96233333333333,271.5036666666666
2007/11/30,11,274.59,51.78,793.6,259.4,N,0.0,90.0,285.5046666666666,15.814333333333334,13.5,12.137999999999998,11.829,13.584666666666667,69.66900000000001,103.173,211.083,263.35066666666665,272.42999999999995,272.88233333333335,273.31533333333334
2007/12/01,11,269.72,47.27,799.6,255.5,N,0.0,90.0,280.81033333333335,14.398333333333333,12.310333333333332,11.481,11.645666666666667,12.912333333333333,71.06866666666667,103.49733333333334,207.36833333333334,256.68,265.1823333333333,265.98866666666663,266.577
2007/12/02,11,273.49,44.99,794.5,260.3,N,0.0,90.0,284.6053333333333,12.232,10.456333333333333,9.930666666666667,10.641666666666666,12.881,69.55533333333332,102.97666666666666,209.81066666666663,262.0903333333333,271.53200000000004,272.3073333333333,272.60066666666665
2007/12/03,11,272.51,48.84,797.3,274.1,N,0.0,90.0,284.32933333333335,24.452333333333332,22.560666666666666,20.765,20.402,23.45833333333333,87.33266666666667,117.90566666666666,214.286,260.07366666666667,268.04333333333335,268.7943333333334,269.3233333333333
2007/12/04,11,273.45,62.91,797.2,267.8,N,0.0,90.0,284.11,17.042,14.759333333333332,13.113,11.980666666666666,13.689,71.07133333333334,104.31800000000001,210.18133333333333,260.9333333333333,269.5013333333333,270.16266666666667,270.5133333333333
2007/12/05,11,274.67,50.18,797.1,262.8,N,0.0,90.0,285.27099999999996,14.058666666666666,12.024666666666667,10.873333333333331,11.080333333333334,13.312666666666667,70.21066666666667,103.77366666666667,210.47166666666664,262.48133333333334,272.34866666666665,273.105,273.711
2007/12/06,11,273.05,56.21,795.4,261.0,N,0.0,90.0,284.4556666666667,12.636666666666667,10.507333333333333,10.103333333333335,10.646999999999998,12.872000000000002,69.811,103.23266666666667,210.04333333333332,262.1093333333333,271.77166666666665,272.2943333333333,272.77166666666665
2007/12/07,11,272.62,52.2,793.6,262.5,N,0.0,90.0,283.20633333333336,15.703333333333333,13.483333333333334,12.039666666666665,11.431,13.149999999999999,69.821,102.92033333333333,209.20600000000002,261.174,270.16066666666666,270.66533333333336,271.0746666666667
2007/12/08,11,273.31,47.4,793.6,265.1,N,0.0,90.0,283.94933333333336,11.523333333333333,9.647333333333334,9.316666666666666,10.305333333333333,12.460666666666665,68.50366666666666,101.69966666666667,209.07533333333333,261.96400000000006,271.30266666666665,271.79266666666666,272.24966666666666
2007/12/09,11,271.54,79.51,793.7,258.0,N,0.0,90.0,282.0006666666667,15.824333333333332,13.670333333333334,12.431666666666665,11.863,13.039333333333333,69.69633333333334,102.36066666666666,207.7113333333333,260.5293333333333,270.36466666666666,271.008,271.47266666666667
2007/12/10,11,268.34,100.04,793.7,269.8,N,0.0,90.0,279.5563333333333,24.407333333333334,22.029666666666664,20.434333333333328,19.684333333333335,21.94533333333333,85.50200000000001,116.15733333333333,213.49166666666667,259.89566666666667,265.77,265.9123333333333,265.95033333333333
2007/12/11,11,269.8,61.32,793.7,262.3,N,0.0,90.0,281.20733333333334,17.872999999999998,15.299666666666663,13.445,12.168333333333333,13.079333333333333,70.03399999999999,102.71,207.59233333333333,258.19500000000005,266.63,267.2736666666667,267.8416666666667
2007/12/12,11,271.36,69.15,793.7,259.6,N,0.0,90.0,282.03166666666664,15.728333333333332,13.681666666666667,12.637333333333334,12.174,13.357666666666667,70.35233333333333,102.99433333333334,207.37,258.20966666666664,267.13166666666666,267.9563333333333,268.4766666666667
2007/12/13,11,271.45,63.36,793.7,263.5,N,0.0,90.0,282.43033333333335,16.308,14.259333333333334,12.815666666666665,12.106333333333332,13.250666666666666,69.95933333333332,102.74166666666667,208.415,259.605,268.346,269.0213333333333,269.43333333333334
2007/12/14,11,270.48,61.82,793.7,260.5,N,0.0,90.0,281.82966666666664,16.558666666666667,14.367999999999999,12.741333333333333,12.083333333333332,13.092,69.82466666666667,102.80466666666668,208.29433333333333,258.94966666666664,267.33566666666667,267.945,268.31033333333335
2007/12/15,11,271.48,54.03,793.6,271.9,N,0.0,90.0,282.975,18.700000000000003,16.433333333333337,14.741666666666667,13.819333333333333,15.222333333333335,72.726,105.304,209.29500000000002,258.579,266.722,267.552,268.052
2007/12/16,11,272.41,59.82,793.6,261.8,N,0.0,90.0,283.8143333333333,14.046,12.077333333333332,11.042666666666666,11.429,13.078000000000001,69.84166666666667,102.73833333333334,208.78366666666665,260.14566666666667,269.5853333333333,270.263,270.7266666666667
2007/12/17,11,270.16,50.93,796.1,255.2,N,0.0,90.0,281.33,12.665333333333333,10.832666666666665,10.177333333333333,10.907,12.407,69.69933333333333,102.65533333333332,207.827,258.469,267.13766666666663,267.62033333333335,268.0483333333333
2007/12/18,11,273.93,36.17,793.6,250.2,N,0.0,90.0,283.433,10.817333333333334,9.127333333333333,8.781333333333333,10.157666666666668,12.172666666666666,68.53399999999999,101.46966666666667,207.92333333333335,261.3926666666666,272.98866666666663,273.873,274.624
2007/12/19,11,273.48,35.36,793.6,251.6,N,0.0,90.0,286.459,11.715,9.795333333333334,8.988333333333333,10.509999999999998,12.622666666666667,67.89966666666666,101.56133333333332,210.35833333333335,264.2746666666667,274.05966666666666,274.6096666666667,274.73900000000003
